#Th spectrum for wavelength calibration, pixels
#order from to      center      wavelength  band

21	0865	0882	873.1777	458.98899	ArII
21	0935	0950	942.2924	457.93396	ArII

22	0140	0160	149.5946	460.95673	ArII
22	0276	0292	283.2192	458.98899	ArII
22	0348	0362	354.6952	457.93396	ArII
22	0579	0594	586.2539	454.50519	ArII
22	0810	0824	816.6786	451.07332	ArI

23	0228	0245	236.1982	451.07332	ArI
23	0428	0445	435.8480	448.18107	ArII
23	0478	0492	484.3856	447.47594	ArII
23	0810	0830	818.5611	442.60011	ArII


24	0242	0258	249.1205	442.60011	ArII
24	0530	0544	536.8222	438.50566	ArII
24	0568	0583	574.4665	437.96668	ArII
24	0786	0805	795.0547	434.80640	ThI

25	0227	0245	235.4524	434.80640	ThI
25	0730	0750	739.3006	427.75282	ArII
25	0861	0876	868.0578	425.93619	ArI

26	0181	0196	188.0047	427.75282	ArII
26	0312	0330	320.9054	425.93619	ArI
26	0756	0774	764.3567	419.83170	ArI
26	0876	0892	883.0039	418.18836	ArI

27	0216	0233	223.7067	419.83170	ArI
27	0340	0354	346.0528	418.18836	ArI
27	0510	0528	518.7789	415.85905	ArI
27	0710	0725	717.1476	413.17235	ThI
