obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Type	
"447.22333"	"447.223318"	"170"	""			
"447.23480"	"447.234805"	"11"	""			
"447.26198"	"447.261981"	"82"	""			
"447.28228"	"447.282192"	"34"	""			
"447.28462"	"447.284632"	"190*"	""			
"447.33370"	"447.334556"	"7"	""			
"447.39578"	"447.395783"	"35"	""			
"447.42075"	"447.420687"	"20"	""			
"447.44005"	"447.440121"	"25"	""			
"447.47834"	"447.478367"	"74"	""			
"447.481927"	"447.481921"	"290"	""			
"447.522134"	"447.5221376"	"2000"	""			
"447.57654"	"447.576529"	"190"	""			
"447.69772"	"447.697753"	"21"	""			
"447.70341"	"447.703370"	"19"	""			
"447.72162"	"447.721610"	"57"	""			
"447.78651"	"447.786234"	"11"	""			
"447.80150"	"447.801436"	"11"	""			
"447.840323"	"447.840331"	"280"	""			
"447.859567"	"447.859577"	"660"	""			
"447.87797"	"447.877984"	"99"	""			
"447.90259"	"447.902520"	"110"	""			
"447.963763"	"447.963754"	"620"	""			
"447.97811"	"447.978103"	"86"	""			
"448.02661"	"448.026525"	"59"	""			
"448.03080"	"448.030765"	"3"	""			
"448.05453"	"448.054527"	"100"	""			
"448.082904"	"448.082906"	"750"	""			
"448.10099"	"448.101010"	"35"	""			
"448.12258"	"448.122582"	"34"	""			
"448.13909"	"448.139075"	"57"	""			
"448.216914"	"448.2169161"	"2900"	""			
"448.27643"	"448.276429"	"30"	""			
"448.28537"	"448.285360"	"17"	""			
"448.29108"	"448.291048"	"27"	""			
"448.31590"	"448.315892"	"64"	""			
"448.334678"	"448.334682"	"1500"	""			
"448.38128"	"448.380851"	"61"	""			
"448.40382"	"448.403822"	"210"	""			
"448.49714"	"448.497140"	"17"	""			
"448.571320"	"448.571330"	"360"	""			
"448.58973"	"448.589776"	"41"	""			
"448.64182"	"448.641800"	"31"	""			
"448.66502"	"448.665103"	"62"	""			
"448.67657"	"448.676547"	"15"	""			
"448.689722"	"448.689725"	"3700"	""			
"448.831229"	"448.831235"	"610"	""			
"448.84952"	"448.849507"	"18"	""			
"448.85500"	"448.855021"	"26"	""			
"448.92450"	"448.924072"	"7"	""			
"448.966456"	"448.966460"	"1300"	""			
"448.99363"	"448.993564"	"25"	""			
"449.05240"	"449.052264"	"7"	""			
"449.10701"	"449.107028"	"28"	""			
"449.210068"	"449.210068"	"340"	""			
"449.25316"	"449.253180"	"50"	""			
"449.25708"	"449.257099"	"60"	""			
"449.26747"	"449.267464"	"140"	""			
"449.3333662"	"449.3333668"	"28000"	""			
"449.356681"	"449.356681"	"330"	""			
"449.37630"	"449.375765"	"7"	""			
"449.37981"	"449.379713"	"16"	""			
"449.38296"	"449.382962"	"34"	""			
"449.46907"	"449.469068"	"230"	""			
"449.48629"	"449.485841"	"7"	""			
"449.55944"	"449.559444"	"72"	""			
"449.66914"	"449.668137"	"8"	""			
"449.71221"	"449.712311"	"17"	""			
"449.77801"	"449.778850"	"11"	""			
"449.78861"	"449.788625"	"150"	""			
"449.791434"	"449.791437"	"500"	""			
"449.80434"	"449.804264"	"17"	""			
"449.81536"	"449.815373"	"67"	""			
"449.894011"	"449.894010"	"3100"	""			
"449.896633"	"449.896738"	"640bl"	""			
"449.937961"	"449.937955"	"400"	""			
"449.94168"	"449.941803"	"42"	""			
"449.94351"	"449.943528"	"97"	""			
"449.97037"	"449.970371"	"88"	""			
"449.998323"	"449.998326"	"2400"	""			
"450.05811"	"450.057994"	"78"	""			
"450.05999"	"450.060018"	"27"	""			
"450.11752"	"450.117417"	"31*"	""			
"450.11752"	"450.11746"	"31*"	""			
"450.12897"	"450.128963"	"29"	""			
"450.1540"	"450.153623"	"6"	""			
"450.23808"	"450.237805"	"19"	""			
"450.32133"	"450.321383"	"25"	""			
"450.42499"	"450.424917"	"15"	""			
"450.42688"	"450.426884"	"33"	""			
"450.44622"	"450.446253"	"16"	""			
"450.46306"	"450.463055"	"200"	""			
"450.521668"	"450.521665"	"1400"	""			
"450.54480"	"450.544268"	"7"	""			
"450.56058"	"450.560634"	"44"	""			
"450.63160"	"450.631600"	"29"	""			
"450.647297"	"450.647299"	"890"	""			
"450.654800"	"450.654803"	"350"	""			
"450.65704"	"450.657087"	"67"	""			
"450.66356"	"450.663570"	"21"	""			
"450.76390"	"450.763777"	"7"	""			
"450.803561"	"450.803573"	"440"	""			
"450.86073"	"450.860727"	"40"	""			
"450.87150"	"450.871530"	"8"	""			
"450.93900"	"450.939461"	"8"	""			
"450.98422"	"450.984211"	"57"	""			
"450.99587"	"450.995862"	"140"	""			
"451.02659"	"451.026570"	"34"	""			
"451.03610"	"451.036109"	"51"	""			
"451.04279"	"451.042942"	"28"	""			
"451.12933"	"451.129343"	"43"	""			
"451.29500"	"451.294686"	"8"	""			
"451.322314"	"451.322306"	"1100"	""			
"451.367984"	"451.367997"	"1100"	""			
"451.40572"	"451.405771"	"92"	""			
"451.43980"	"451.439519"	"12"	""			
"451.45503"	"451.455110"	"38"	""			
"451.511821"	"451.5118214"	"5400"	""			
"451.53986"	"451.539863"	"60"	""			
"451.56274"	"451.562725"	"77"	""			
"451.596032"	"451.596006"	"390"	""			
"451.606407"	"451.606415"	"460"	""			
"451.65388"	"451.653892"	"55"	""			
"451.67360"	"451.673546"	"12"	""			
"451.76290"	"451.763170"	"34"	""			
"451.76800"	"451.767871"	"17"	""			
"451.77250"	"451.772400"	"17"	""			
"451.83425"	"451.834318"	"80"	""			
"451.86112"	"451.861083"	"19"	""			
"451.925922"	"451.925928"	"1200"	""			
"451.97517"	"451.975272"	"72"	""			
"452.10582"	"452.105741"	"110*"	""			
"452.10582"	"452.105790"	"110*"	""			
"452.119381"	"452.1193813"	"3200"	""			
"452.130187"	"452.130212"	"460"	""			
"452.13300"	"452.133027"	"110"	""			
"452.17406"	"452.174070"	"120"	""			
"452.32110"	"452.320980"	"8"	""			
"452.41289"	"452.412883"	"210"	""			
"452.46078"	"452.460811"	"40"	""			
"452.46254"	"452.462578"	"15"	""			
"452.51854"	"452.518505"	"45"	""			
"452.54456"	"452.544565"	"65"	""			
"452.67590"	"452.675624"	"20"	""			
"452.71151"	"452.711189"	"85"	""			
"452.77495"	"452.775015"	"22"	""			
"452.802076"	"452.802064"	"280"	""			
"453.031911"	"453.031912"	"1100"	""			
"453.15310"	"453.152930"	"3"	""			
"453.15739"	"453.157495"	"11"	""			
"453.18623"	"453.186191"	"31"	""			
"453.30538"	"453.305278"	"130"	""			
"453.307688"	"453.307697"	"800"	""			
"453.32374"	"453.323637"	"76"	""			
"453.36335"	"453.363391"	"22"	""			
"453.37170"	"453.372025"	"15"	""			
"453.44025"	"453.440208"	"81"	""			
"453.51030"	"453.510144"	"7"	""			
"453.525465"	"453.525461"	"2000"	""			
"453.53866"	"453.538735"	"41"	""			
"453.554736"	"453.554734"	"260"	""			
"453.57576"	"453.575763"	"49"	""			
"453.597981"	"453.597982"	"310"	""			
"453.62581"	"453.625835"	"39"	""			
"453.63221"	"453.632210"	"7"	""			
"453.68601"	"453.685994"	"68"	""			
"453.714474"	"453.714477"	"360"	""			
"453.92290"	"453.922875"	"34"	""			
"453.99963"	"453.999661"	"39"	""			
"454.00167"	"454.001725"	"17"	""			
"454.00701"	"454.006805"	"15"	""			
"454.02567"	"454.025646"	"92"	""			
"454.03135"	"454.031369"	"92"	""			
"454.05675"	"454.056741"	"69"	""			
"454.099899"	"454.099897"	"2300"	""			
"454.10391"	"454.103934"	"30"	""			
"454.13499"	"454.135007"	"49"	""			
"454.15027"	"454.150281"	"58"	""			
"454.20512"	"454.205097"	"44"	""			
"454.33797"	"454.337991"	"30"	""			
"454.34153"	"454.341536"	"180"	""			
"454.38612"	"454.386120"	"37"	""			
"454.44220"	"454.441802"	"7"	""			
"454.46586"	"454.465807"	"46"	""			
"454.47290"	"454.473096"	"11"	""			
"454.54438"	"454.544343"	"29"	""			
"454.591561"	"454.591569"	"2900"	""			
"454.61303"	"454.612950"	"23"	""			
"454.66757"	"454.667561"	"210"	""			
"454.68347"	"454.683489"	"93"	""			
"454.70673"	"454.706744"	"180"	""			
"454.71266"	"454.712666"	"200"	""			
"454.724976"	"454.724975"	"690"	""			
"454.76116"	"454.761143"	"17"	""			
"454.832604"	"454.832604"	"260"	""			
"454.83812"	"454.838167"	"64"	""			
"454.89806"	"454.898074"	"43"	""			
"454.90521"	"454.905077"	"7"	""			
"454.96043"	"454.960402"	"48"	""			
"454.96262"	"454.962612"	"94"	""			
"454.98341"	"454.983413"	"82"	""			
"455.01844"	"455.018425"	"32"	""			
"455.147361"	"455.147356"	"480"	""			
"455.15981"	"455.159822"	"40"	""			
"455.17069"	"455.170651"	"49"	""			
"455.18197"	"455.182017"	"71"	""			
"455.215348"	"455.215352"	"810"	""			
"455.22247"	"455.222503"	"150"	""			
"455.24469"	"455.24472"	"27"	""			
"455.30656"	"455.306591"	"16"	""			
"455.32639"	"455.326327"	"44"	""			
"455.34741"	"455.347313"	"11"	""			
"455.38749"	"455.387354"	"20"	""			
"455.51434"	"455.514358"	"82"	""			
"455.53063"	"455.530628"	"29"	""			
"455.57758"	"455.577774"	"140bl"	""			
"455.581260"	"455.581265"	"3100"	""			
"455.590455"	"455.590485"	"450"	""			
"455.62061"	"455.620614"	"66"	""			
"455.63872"	"455.638709"	"130"	""			
"455.834577"	"455.834582"	"850"	""			
"455.85261"	"455.852542"	"29"	""			
"455.86215"	"455.86212"	"24"	""			
"455.90570"	"455.905714"	"150"	""			
"455.91079"	"455.911227"	"3"	""			
"455.93120"	"455.931201"	"170"	""			
"455.93961"	"455.939573"	"7"	""			
"455.96557"	"455.965584"	"38"	""			
"456.00671"	"456.006614"	"11"	""			
"456.06637"	"456.066379"	"37"	""			
"456.09810"	"456.098293"	"7"	""			
"456.12269"	"456.122681"	"200"	""			
"456.134768"	"456.134773"	"1300"	""			
"456.14013"	"456.140134"	"110"	""			
"456.149322"	"456.149317"	"290"	""			
"456.15136"	"456.151385"	"45"	""			
"456.16116"	"456.161161"	"52"	""			
"456.17055"	"456.170561"	"16"	""			
"456.208028"	"456.208036"	"400"	""			
"456.22514"	"456.225149"	"67"	""			
"456.24756"	"456.247520"	"97"	""			
"456.27248"	"456.272540"	"22"	""			
"456.366101"	"456.366103"	"1500"	""			
"456.483541"	"456.483541"	"560"	""			
"456.57793"	"456.577917"	"120"	""			
"456.58098"	"456.580982"	"100"	""			
"456.64304"	"456.64301"	"19"	""			
"456.67115"	"456.671169"	"52"	""			
"456.69882"	"456.698836"	"67"	""			
"456.724022"	"456.724023"	"2000"	""			
"456.78561"	"456.785455"	"15"	""			
"456.814258"	"456.814253"	"650"	""			
"456.85235"	"456.852364"	"250"	""			
"456.914768"	"456.914778"	"380"	""			
"456.95718"	"456.957249"	"35*"	""			
"456.96340"	"456.963463"	"68"	""			
"456.97366"	"456.973669"	"190"	""			
"457.05510"	"457.054313"	"7"	""			
"457.06488"	"457.064893"	"29*"	""			
"457.06488"	"457.06489"	"29*"	""			
"457.097218"	"457.097219"	"3400"	""			
"457.121949"	"457.121960"	"630"	""			
"457.15311"	"457.153027"	"100"	""			
"457.19579"	"457.195680"	"130"	""			
"457.23274"	"457.232774"	"9"	""			
"457.26390"	"457.263915"	"39"	""			
"457.34331"	"457.343124"	"11"	""			
"457.35733"	"457.357477"	"34"	""			
"457.37694"	"457.376857"	"20"	""			
"457.40279"	"457.402799"	"240"	""			
"457.43058"	"457.430583"	"180"	""			
"457.52506"	"457.525083"	"210"	""			
"457.58210"	"457.582820"	"3"	""			
"457.62718"	"457.627173"	"34"	""			
"457.64672"	"457.646715"	"80"	""			
"457.65424"	"457.654196"	"32"	""			
"457.67405"	"457.674046"	"66"	""			
"457.69644"	"457.696458"	"16"	""			
"457.71312"	"457.71314"	"25"	""			
"457.75822"	"457.758222"	"170"	""			
"457.77638"	"457.776322"	"37"	""			
"457.782313"	"457.782326"	"330"	""			
"457.79064"	"457.790629"	"260"	""			
"457.87782"	"457.877565"	"18"	""			
"457.88196"	"457.881937"	"100"	""			
"457.90285"	"457.902883"	"65"	""			
"457.93432"	"457.934256"	"24"	""			
"457.93683"	"457.936825"	"73"	""			
"457.96413"	"457.964119"	"84"	""			
"457.982709"	"457.982711"	"890"	""			
"458.04075"	"458.040579"	"76"	""			
"458.09810"	"458.097903"	"11"	""			
"458.117315"	"458.117326"	"720"	""			
"458.14287"	"458.142939"	"79"	""			
"458.30620"	"458.306246"	"25"	""			
"458.35140"	"458.351499"	"3"	""			
"458.38745"	"458.387434"	"61"	""			
"458.40413"	"458.404138"	"12"	""			
"458.42455"	"458.424558"	"96"	""			
"458.42990"	"458.429907"	"27"	""			
"458.51750"	"458.517484"	"7"	""			
"458.60386"	"458.603849"	"61"	""			
"458.60625"	"458.606298"	"92"	""			
"458.73320"	"458.732791"	"11"	""			
"458.83500"	"458.834622"	"380"	""			
"458.842616"	"458.842614"	"3800"	""			
"458.88009"	"458.880088"	"15"	""			
"458.88437"	"458.884379"	"23"	""			
"458.93280"	"458.932682"	"18"	""			
"458.95260"	"458.952374"	"11"	""			
"458.95985"	"458.959906"	"34"	""			
"459.01561"	"459.015625"	"25"	""			
"459.15785"	"459.157942"	"25"	""			
"459.19721"	"459.196876"	"3"	""			
"459.20955"	"459.209525"	"33"	""			
"459.25146"	"459.251574"	"43*"	""			
"459.25146"	"459.251645"	"43*"	""			
"459.266606"	"459.266607"	"2800"	""			
"459.27706"	"459.276946"	"18"	""			
"459.28512"	"459.284460"	"3"	""			
"459.28739"	"459.287708"	"15"	""			
"459.29574"	"459.295745"	"220"	""			
"459.33602"	"459.336000"	"19"	""			
"459.35134"	"459.351203"	"15*"	""			
"459.35239"	"459.352187"	"160"	""			
"459.364372"	"459.364380"	"670"	""			
"459.40460"	"459.404390"	"7"	""			
"459.42600"	"459.425978"	"7"	""			
"459.542066"	"459.542067"	"8700"	""			
"459.59020"	"459.590062"	"11"	""			
"459.61378"	"459.613841"	"18"	""			
"459.61757"	"459.617589"	"110"	""			
"459.630781"	"459.630789"	"590"	""			
"459.72430"	"459.724153"	"15"	""			
"459.84355"	"459.843526"	"86"	""			
"459.88881"	"459.888881"	"15"	""			
"459.89401"	"459.894015"	"78"	""			
"459.92990"	"459.929947"	"12"	""			
"459.94256"	"459.942633"	"16"	""			
"459.97046"	"459.970459"	"260"	""			
"460.08717"	"460.087170"	"140"	""			
"460.09708"	"460.096977"	"14"	""			
"460.11021"	"460.110352"	"15"	""			
"460.13455"	"460.134573"	"30"	""			
"460.15498"	"460.154898"	"16"	""			
"460.15674"	"460.15683"	"16"	""			
"460.24205"	"460.242052"	"42"	""			
"460.27950"	"460.279853"	"7"	""			
"460.31131"	"460.310276"	"190"	""			
"460.314452"	"460.314462"	"990"	""			
"460.33686"	"460.336851"	"55"	""			
"460.34340"	"460.342841"	"3"	""			
"460.35370"	"460.354029"	"7"	""			
"460.54283"	"460.542927"	"17"	""			
"460.58237"	"460.582407"	"47"	""			
"460.72241"	"460.722602"	"11"	""			
"460.73780"	"460.737801"	"290"	""			
"460.76600"	"460.765964"	"82"	""			
"460.78327"	"460.783333"	"76"	""			
"460.793472"	"460.793479"	"820"	""			
"460.83767"	"460.837670"	"27"	""			
"460.862004"	"460.8620019"	"640"	""			
"460.91318"	"460.913182"	"25"	""			
"460.94391"	"460.943698"	"7"	""			
"460.95160"	"460.952006"	"7"	""			
"460.97960"	"460.979387"	"7"	""			
"461.00809"	"461.008103"	"120"	""			
"461.03070"	"461.030765"	"19"	""			
"461.04567"	"461.045751"	"28"	""			
"461.05345"	"461.053442"	"35"	""			
"461.062721"	"461.062719"	"460"	""			
"461.17582"	"461.175879"	"110"	""			
"461.254346"	"461.254266"	"450"	""			
"461.360441"	"461.3604441"	"670"	""			
"461.41628"	"461.416288"	"49"	""			
"461.42784"	"461.427813"	"18"	""			
"461.502404"	"461.502407"	"740"	""			
"461.50811"	"461.508238"	"23"	""			
"461.533407"	"461.533405"	"830"	""			
"461.56707"	"461.567094"	"43"	""			
"461.58838"	"461.588353"	"87"	""			
"461.64524"	"461.645242"	"110"	""			
"461.72964"	"461.729613"	"34*"	""			
"461.72964"	"461.729705"	"34*"	""			
"461.73840"	"461.738473"	"11"	""			
"461.82580"	"461.825831"	"16"	""			
"461.89128"	"461.891329"	"20"	""			
"461.92231"	"461.922085"	"7"	""			
"461.96263"	"461.962618"	"38"	""			
"462.024084"	"462.024091"	"360"	""			
"462.04476"	"462.044769"	"300"	""			
"462.06743"	"462.067439"	"50"	""			
"462.07051"	"462.070925"	"12"	""			
"462.10738"	"462.107393"	"190"	""			
"462.116283"	"462.116291"	"1100"	""			
"462.16555"	"462.165546"	"87"	""			
"462.27415"	"462.274075"	"29"	""			
"462.31169"	"462.311689"	"160"	""			
"462.31729"	"462.317324"	"39"	""			
"462.35559"	"462.355598"	"53"	""			
"462.40480"	"462.404811"	"21"	""			
"462.431400"	"462.431397"	"310"	""			
"462.46776"	"462.467750"	"110*"	""			
"462.49417"	"462.493934"	"13"	""			
"462.52747"	"462.527465"	"160"	""			
"462.54938"	"462.549386"	"170"	""			
"462.58930"	"462.589344"	"8"	""			
"462.65211"	"462.652169"	"20"	""			
"462.70440"	"462.704475"	"16"	""			
"462.729790"	"462.729790"	"660"	""			
"462.75030"	"462.75020"	"12"	""			
"462.78644"	"462.786486"	"67"	""			
"462.820141"	"462.820143"	"1200"	""			
"462.85572"	"462.855728"	"130"	""			
"462.85853"	"462.858607"	"96"	""			
"462.91997"	"462.919935"	"36"	""			
"462.92878"	"462.928804"	"23"	""			
"463.01671"	"463.016684"	"25"	""			
"463.06396"	"463.064009"	"46"	""			
"463.10220"	"463.102204"	"100"	""			
"463.11304"	"463.11305"	"39"	""			
"463.164214"	"463.164220"	"570"	""			
"463.19011"	"463.190038"	"8"	""			
"463.20372"	"463.203686"	"21"	""			
"463.21387"	"463.213886"	"34"	""			
"463.21760"	"463.217613"	"28"	""			
"463.22941"	"463.229794"	"12"	""			
"463.361854"	"463.361851"	"360"	""			
"463.376581"	"463.376567"	"950"	""			
"463.40237"	"463.402313"	"30"	""			
"463.42271"	"463.422917"	"12"	""			
"463.46048"	"463.460556"	"37"	""			
"463.48091"	"463.480888"	"23"	""			
"463.6401"	"463.640089"	"6"	""			
"463.64806"	"463.648093"	"15"	""			
"463.67581"	"463.675938"	"16"	""			
"463.71892"	"463.718961"	"76"	""			
"463.79383"	"463.793864"	"51"	""			
"463.812593"	"463.812594"	"390"	""			
"463.85943"	"463.859381"	"17"	""			
"463.868473"	"463.868482"	"1400"	""			
"463.89174"	"463.891734"	"25"	""			
"463.91947"	"463.919492"	"15"	""			
"463.951881"	"463.951891"	"440"	""			
"463.97562"	"463.975612"	"19"	""			
"463.98541"	"463.985388"	"120"	""			
"463.989558"	"463.989569"	"300"	""			
"464.03960"	"464.040548"	"4"	""			
"464.10240"	"464.102336"	"8"	""			
"464.10753"	"464.107538"	"25"	""			
"464.122935"	"464.122913"	"300"	""			
"464.125367"	"464.125386"	"540"	""			
"464.15996"	"464.160057"	"32"	""			
"464.16871"	"464.169127"	"21"	""			
"464.28160"	"464.281885"	"12"	""			
"464.32660"	"464.326128"	"4"	""			
"464.355662"	"464.355654"	"400"	""			
"464.44950"	"464.449497"	"17"	""			
"464.470720"	"464.470722"	"520"	""			
"464.49154"	"464.491559"	"21"	""			
"464.51860"	"464.519003"	"12"	""			
"464.61802"	"464.618184"	"23"	""			
"464.65028"	"464.650350"	"23"	""			
"464.65403"	"464.654028"	"300"	""			
"464.668629"	"464.668610"	"670"	""			
"464.70670"	"464.706729"	"71"	""			
"464.725098"	"464.725098"	"1100"	""			
"464.79564"	"464.795633"	"91"	""			
"464.83514"	"464.835117"	"62"	""			
"464.88545"	"464.88532"	"19"	""			
"464.95373"	"464.953789"	"33"	""			
"464.997771"	"464.997778"	"310"	""			
"465.023413"	"465.023437"	"930"	""			
"465.02882"	"465.028775"	"110"	""			
"465.06303"	"465.063023"	"130"	""			
"465.10635"	"465.106325"	"120"	""			
"465.11171"	"465.111690"	"160"	""			
"465.15932"	"465.159321"	"120"	""			
"465.27458"	"465.274592"	"56"	""			
"465.28011"	"465.280116"	"35"	""			
"465.28210"	"465.282068"	"30"	""			
"465.40057"	"465.400605"	"120"	""			
"465.50322"	"465.503248"	"210*"	""			
"465.52101"	"465.521747"	"430"	""			
"465.53280"	"465.533236"	"4"	""			
"465.58180"	"465.582246"	"17"	""			
"465.59742"	"465.597696"	"13"	""			
"465.65519"	"465.655198"	"210"	""			
"465.67020"	"465.670255"	"39"	""			
"465.70330"	"465.703700"	"4"	""			
"465.73281"	"465.732782"	"27"	""			
"465.83783"	"465.837826"	"190"	""			
"465.85262"	"465.852629"	"190"	""			
"465.89627"	"465.89672"	"15"	""			
"465.94586"	"465.945758"	"23"	""			
"465.956987"	"465.956997"	"490"	""			
"465.98046"	"465.980515"	"23"	""			
"466.00409"	"466.004157"	"30"	""			
"466.00963"	"466.009760"	"16"	""			
"466.02540"	"466.025368"	"88"	""			
"466.02583"	"466.025927"	"64"	""			
"466.05521"	"466.055267"	"21"	""			
"466.11101"	"466.110932"	"31"	""			
"466.11364"	"466.113707"	"39"	""			
"466.15936"	"466.159387"	"66"	""			
"466.19607"	"466.196147"	"38"	""			
"466.22968"	"466.229498"	"22"	""			
"466.25936"	"466.259368"	"150"	""			
"466.320259"	"466.320262"	"3200"	""			
"466.47875"	"466.478761"	"63"	""			
"466.49704"	"466.497041"	"280"	""			
"466.54877"	"466.548677"	"20"	""			
"466.56701"	"466.566979"	"60"	""			
"466.57163"	"466.571620"	"220"	""			
"466.651575"	"466.651587"	"1400"	""			
"466.679846"	"466.679844"	"1600"	""			
"466.79210"	"466.792036"	"110"	""			
"466.81322"	"466.813184"	"100"	""			
"466.817166"	"466.817166"	"2500"	""			
"466.84921"	"466.849552"	"13"	""			
"466.92673"	"466.926732"	"43"	""			
"466.93561"	"466.935587"	"250"	""			
"466.96658"	"466.966589"	"140"	""			
"466.998426"	"466.998426"	"3600"	""			
"467.00667"	"467.006646"	"32"	""			
"467.08346"	"467.083438"	"78"	""			
"467.09441"	"467.094409"	"190"	""			
"467.10910"	"467.109279"	"8"	""			
"467.1786"	"467.178788"	"6"	""			
"467.23303"	"467.233074"	"28"	""			
"467.23701"	"467.236588"	"8"	""			
"467.24372"	"467.243695"	"120"	""			
"467.26343"	"467.263425"	"31"	""			
"467.30318"	"467.303128"	"130"	""			
"467.30502"	"467.305016"	"220"	""			
"467.366093"	"467.366094"	"15000"	""			
"467.38050"	"467.379627"	"8"	""			
"467.40061"	"467.400973"	"13"	""			
"467.47721"	"467.477297"	"28"	""			
"467.51151"	"467.511678"	"19"	""			
"467.537601"	"467.537595"	"470"	""			
"467.605551"	"467.605555"	"2700"	""			
"467.61364"	"467.613645"	"280"	""			
"467.62481"	"467.624689"	"8"	""			
"467.697210"	"467.697209"	"410"	""			
"467.81459"	"467.814393"	"43*"	""			
"467.81459"	"467.814710"	"43*"	""			
"467.823526"	"467.823527"	"470"	""			
"467.83623"	"467.836269"	"31"	""			
"467.90019"	"467.900139"	"43"	""			
"467.93900"	"467.938948"	"13"	""			
"467.94789"	"467.947800"	"15"	""			
"467.95751"	"467.957779"	"17"	""			
"467.99190"	"467.992389"	"13"	""			
"468.023771"	"468.023773"	"730"	""			
"468.03916"	"468.039174"	"210"	""			
"468.05903"	"468.059065"	"120"	""			
"468.11160"	"468.111570"	"71"	""			
"468.12176"	"468.121742"	"160"	""			
"468.17429"	"468.175005"	"4"	""			
"468.20782"	"468.207847"	"69"	""			
"468.22319"	"468.223183"	"230"	""			
"468.26620"	"468.265999"	"13"	""			
"468.27322"	"468.273210"	"110"	""			
"468.31765"	"468.317620"	"170"	""			
"468.335172"	"468.335173"	"1300"	""			
"468.40873"	"468.408705"	"49"	""			
"468.43590"	"468.435938"	"64"	""			
"468.43824"	"468.438313"	"43"	""			
"468.46374"	"468.463725"	"63"	""			
"468.50744"	"468.507422"	"39"	""			
"468.53750"	"468.537423"	"24"	""			
"468.619458"	"468.619459"	"4600"	""			
"468.84590"	"468.845995"	"34"	""			
"468.925186"	"468.925189"	"1500"	""			
"468.93097"	"468.931141"	"32"	""			
"468.94502"	"468.945014"	"82"	""			
"469.062197"	"469.062197"	"1500"	""			
"469.08950"	"469.089499"	"63"	""			
"469.134523"	"469.134529"	"480"	""			
"469.149873"	"469.149884"	"580"	""			
"469.15985"	"469.159959"	"190"	""			
"469.163535"	"469.163544"	"1600"	""			
"469.18843"	"469.188435"	"150"	""			
"469.24652"	"469.246473"	"14"	""			
"469.35301"	"469.35300"	"21"	""			
"469.44765"	"469.447749"	"61"	""			
"469.45374"	"469.453725"	"20"	""			
"469.503807"	"469.503808"	"4900"	""			
"469.545425"	"469.545430"	"1000"	""			
"469.57050"	"469.57074"	"4"	""			
"469.64726"	"469.64725"	"19"	""			
"469.65880"	"469.658851"	"9"	""			
"469.66618"	"469.666136"	"120"	""			
"469.67026"	"469.670412"	"25"	""			
"469.68124"	"469.681282"	"130"	""			
"469.72128"	"469.721311"	"42"	""			
"469.73591"	"469.736446"	"9"	""			
"469.75953"	"469.759560"	"38"	""			
"469.822487"	"469.822510"	"390"	""			
"469.87299"	"469.872895"	"39"	""			
"469.95451"	"469.954518"	"46"	""			
"469.96022"	"469.960191"	"53"	""			
"469.96871"	"469.968686"	"110"	""			
"470.01145"	"470.011333"	"43"	""			
"470.02338"	"470.023451"	"56"	""			
"470.06552"	"470.065696"	"10"	""			
"470.077110"	"470.077119"	"440"	""			
"470.09579"	"470.095809"	"96"	""			
"470.10029"	"470.100450"	"15"	""			
"470.13856"	"470.138538"	"38"	""			
"470.14671"	"470.146717"	"39"	""			
"470.18442"	"470.184429"	"150"	""			
"470.19230"	"470.192259"	"46"	""			
"470.24728"	"470.247323"	"47"	""			
"470.25912"	"470.259118"	"120"	""			
"470.27779"	"470.277813"	"81"	""			
"470.31882"	"470.318805"	"140"	""			
"470.32186"	"470.321930"	"120"	""			
"470.398976"	"470.398977"	"18000"	""			
"470.49308"	"470.493117"	"39"	""			
"470.49975"	"470.499772"	"21"	""			
"470.58743"	"470.587635"	"27"	""			
"470.62088"	"470.620884"	"24"	""			
"470.63746"	"470.637477"	"29"	""			
"470.65534"	"470.655281"	"33"	""			
"470.65771"	"470.657721"	"150"	""			
"470.66934"	"470.669350"	"33"	""			
"470.77735"	"470.777339"	"53"	""			
"470.829387"	"470.829395"	"990"	""			
"470.8638"	"470.86343"	"7"	""			
"470.89481"	"470.895191"	"15"	""			
"470.93698"	"470.936923"	"41"	""			
"471.06214"	"471.062036"	"23"	""			
"471.09921"	"471.099235"	"150"	""			
"471.13260"	"471.132750"	"20"	""			
"471.14184"	"471.141841"	"210"	""			
"471.16482"	"471.164812"	"21"	""			
"471.19160"	"471.191731"	"26"	""			
"471.20057"	"471.200568"	"210"	""			
"471.248151"	"471.248151"	"1900"	""			
"471.284114"	"471.284089"	"600"	""			
"471.37914"	"471.379154"	"59"	""			
"471.46715"	"471.467165"	"170"	""			
"471.55953"	"471.559514"	"16"	""			
"471.58564"	"471.585471"	"15"	""			
"471.59548"	"471.595502"	"38"	""			
"471.60619"	"471.606189"	"120"	""			
"471.68475"	"471.684622"	"25"	""			
"471.68646"	"471.686601"	"29"	""			
"471.73906"	"471.739003"	"94"	""			
"471.74870"	"471.749437"	"16"	""			
"471.79298"	"471.793024"	"36"	""			
"471.80373"	"471.803714"	"24"	""			
"471.80554"	"471.805509"	"86"	""			
"471.85154"	"471.851530"	"130"	""			
"471.94424"	"471.944232"	"110"	""			
"471.95637"	"471.95586"	"11"	""			
"471.96933"	"471.969320"	"190"	""			
"472.00187"	"472.001871"	"31"	""			
