obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Type	
"398.54640"	"398.546208"	"190"	""			
"398.70710"	"398.707145"	"58"	""			
"398.72191"	"398.72197"	"2400"	""			
"398.74831"	"398.748419"	"120"	""			
"398.77061"	"398.770615"	"180"	""			
"398.79963"	"398.799625"	"370"	""			
"398.80271"	"398.802572"	"550bl"	""			
"398.85995"	"398.859945"	"430"	""			
"398.88454"	"398.884552"	"390"	""			
"398.95680"	"398.956778"	"23"	""			
"399.00731"	"399.007283"	"200"	""			
"399.01180"	"399.012137"	"23"	""			
"399.10660"	"399.106570"	"120"	""			
"399.13386"	"399.133887"	"99"	""			
"399.20460"	"399.204560"	"95"	""			
"399.22725"	"399.227260"	"280"	""			
"399.37226"	"399.372223"	"110"	""			
"399.43408"	"399.434065"	"120"	""			
"399.454919"	"399.454924"	"3900"	""			
"399.50323"	"399.503141"	"72"	""			
"399.57010"	"399.57034"	"24"	""			
"399.606155"	"399.606164"	"1100"	""			
"399.74686"	"399.746900"	"210"	""			
"399.78653"	"399.786537"	"710"	""			
"399.79770"	"399.797855"	"180"	""			
"399.99447"	"399.994412"	"28"	""			
"400.173375"	"400.173377"	"220"	""			
"400.21060"	"400.210691"	"34"	""			
"400.310552"	"400.310545"	"420"	""			
"400.330850"	"400.330857"	"1200"	""			
"400.33883"	"400.338919"	"19"	""			
"400.552897"	"400.552848"	"270*"	""			
"400.557410"	"400.557431"	"250*"	""			
"400.638050"	"400.638079"	"440"	""			
"400.68739"	"400.687517"	"11"	""			
"400.69363"	"400.694372"	"35"	""			
"400.701867"	"400.701877"	"940"	""			
"400.70614"	"400.706192"	"120"	""			
"400.87431"	"400.874563"	"22"	""			
"400.95357"	"400.953595"	"17"	""			
"401.03259"	"401.03229"	"11"	""			
"401.04265"	"401.042588"	"17"	""			
"401.05332"	"401.053337"	"37"	""			
"401.09840"	"401.098605"	"22"	""			
"401.17750"	"401.177379"	"570"	""			
"401.32601"	"401.325955"	"27"	""			
"401.451413"	"401.451411"	"310"	""			
"401.49371"	"401.493993"	"11"	""			
"401.51421"	"401.514384"	"22"	""			
"401.55890"	"401.559015"	"20"	""			
"401.58271"	"401.582722"	"59"	""			
"401.63003"	"401.630031"	"39"	""			
"401.64381"	"401.643169"	"10"	""			
"401.74881"	"401.748798"	"94"	""			
"401.77091"	"401.770954"	"21"	""			
"401.87697"	"401.877023"	"33"	""			
"401.912875"	"401.912876"	"20000"	""			
"401.93698"	"401.936996"	"83"	""			
"402.01021"	"402.010135"	"47"	""			
"402.09150"	"402.091674"	"32"	""			
"402.209590"	"402.209582"	"1000"	""			
"402.35421"	"402.354093"	"21"	""			
"402.37651"	"402.37664"	"10"	""			
"402.44688"	"402.446872"	"96"	""			
"402.47150"	"402.47139"	"31*"	""			
"402.56187"	"402.561910"	"89*"	""			
"402.56187"	"402.56201"	"89*"	""			
"402.565546"	"402.565555"	"620"	""			
"402.59449"	"402.594488"	"47"	""			
"402.60430"	"402.604563"	"100"	""			
"402.616122"	"402.616120"	"550"	""			
"402.734172"	"402.734168"	"160"	""			
"402.74117"	"402.741166"	"31"	""			
"402.76513"	"402.765149"	"110"	""			
"402.86293"	"402.862783"	"32*"	""			
"402.86990"	"402.869887"	"79"	""			
"402.90254"	"402.902512"	"43"	""			
"402.93220"	"402.932197"	"67"	""			
"402.95194"	"402.951929"	"130"	""			
"403.05253"	"403.052472"	"17"	""			
"403.10923"	"403.109227"	"61"	""			
"403.12251"	"403.122556"	"31"	""			
"403.13310"	"403.133128"	"57"	""			
"403.17810"	"403.178113"	"31"	""			
"403.20350"	"403.203503"	"21"	""			
"403.22394"	"403.223875"	"22"	""			
"403.247006"	"403.247062"	"210"	""			
"403.28927"	"403.289433"	"18*"	""			
"403.424599"	"403.424613"	"540"	""			
"403.43641"	"403.436082"	"21"	""			
"403.492170"	"403.492174"	"290"	""			
"403.52360"	"403.523963"	"31"	""			
"403.656505"	"403.656508"	"2500"	""			
"403.71320"	"403.712910"	"85"	""			
"403.74281"	"403.742944"	"17"	""			
"403.83510"	"403.83524"	"540"	""			
"403.84270"	"403.842833"	"85"	""			
"403.89030"	"403.890362"	"10"	""			
"403.94351"	"403.943515"	"120"	""			
"404.039300"	"404.039298"	"190"	""			
"404.120344"	"404.120354"	"970"	""			
"404.18119"	"404.181185"	"22"	""			
"404.29763"	"404.297644"	"65"	""			
"404.313012"	"404.313014"	"630"	""			
"404.38520"	"404.384933"	"10"	""			
"404.562739"	"404.562741"	"200"	""			
"404.80317"	"404.803162"	"62"	""			
"404.97470"	"404.974567"	"97"	""			
"404.98233"	"404.982282"	"29"	""			
"405.12771"	"405.127846"	"20"	""			
"405.24431"	"405.244732"	"79"	""			
"405.34850"	"405.348435"	"32"	""			
"405.41812"	"405.418102"	"15"	""			
"405.47651"	"405.476411"	"29"	""			
"405.52340"	"405.523413"	"40"	""			
"405.70300"	"405.703009"	"15"	""			
"405.73311"	"405.733131"	"57"	""			
"405.77768"	"405.777704"	"31"	""			
"405.97660"	"405.976665"	"30"	""			
"405.98144"	"405.981433"	"26"	""			
"405.98893"	"405.988936"	"66"	""			
"405.99063"	"405.990669"	"23"	""			
"406.23050"	"406.230351"	"83"	""			
"406.26581"	"406.265827"	"15"	""			
"406.27527"	"406.27516"	"36*"	""			
"406.36919"	"406.369202"	"100"	""			
"406.37550"	"406.375474"	"32"	""			
"406.46101"	"406.461017"	"42"	""			
"406.49936"	"406.49938"	"64"	""			
"406.52530"	"406.525314"	"20"	""			
"406.56880"	"406.568803"	"89"	""			
"406.60022"	"406.600195"	"23"	""			
"406.61691"	"406.617008"	"10"	""			
"406.75934"	"406.759311"	"34"	""			
"406.78759"	"406.787584"	"52"	""			
"406.80241"	"406.802423"	"24"	""			
"406.920134"	"406.920134"	"3400"	""			
"406.93058"	"406.930486"	"45"	""			
"406.94182"	"406.941844"	"18"	""			
"406.97607"	"406.976057"	"110*"	""			
"406.97607"	"406.976123"	"110*"	""			
"407.06724"	"407.067243"	"70"	""			
"407.13021"	"407.130222"	"11"	""			
"407.14661"	"407.146722"	"56"	""			
"407.21799"	"407.217956"	"23"	""			
"407.29090"	"407.290913"	"79"	""			
"407.37097"	"407.370963"	"110"	""			
"407.46419"	"407.464194"	"53"	""			
"407.56116"	"407.561133"	"28"	""			
"407.571109"	"407.571112"	"190"	""			
"407.91353"	"407.913531"	"69"	""			
"407.94340"	"407.943489"	"11"	""			
"407.96024"	"407.960233"	"40"	""			
"407.98984"	"407.989805"	"31"	""			
"408.02940"	"408.029434"	"77"	""			
"408.04700"	"408.047013"	"21"	""			
"408.05901"	"408.059448"	"21"	""			
"408.09815"	"408.098153"	"17"	""			
"408.18277"	"408.182825"	"24"	""			
"408.18555"	"408.185510"	"27"	""			
"408.225697"	"408.225697"	"230"	""			
"408.33854"	"408.338435"	"36"	""			
"408.40080"	"408.401014"	"10"	""			
"408.42768"	"408.427709"	"18"	""			
"408.44982"	"408.449745"	"15"	""			
"408.48158"	"408.481559"	"23"	""			
"408.49530"	"408.495679"	"110"	""			
"408.504204"	"408.504207"	"3000"	""			
"408.58155"	"408.581544"	"49"	""			
"408.63361"	"408.633984"	"32"	""			
"408.64123"	"408.641244"	"93"	""			
"408.652038"	"408.652040"	"7500"	""			
"409.01031"	"409.009867"	"22"	""			
"409.03670"	"409.036742"	"33"	""			
"409.13470"	"409.134113"	"550"	""			
"409.15296"	"409.152965"	"57"	""			
"409.23140"	"409.231558"	"11"	""			
"409.23380"	"409.233995"	"310"	""			
"409.32550"	"409.325391"	"22"	""			
"409.33271"	"409.332666"	"22"	""			
"409.339200"	"409.339188"	"280"	""			
"409.35561"	"409.355515"	"33"	""			
"409.44881"	"409.448831"	"19"	""			
"409.474690"	"409.474692"	"6100"	""			
"409.63319"	"409.632541"	"86"	""			
"409.73365"	"409.733682"	"130"	""			
"409.76910"	"409.768751"	"160"	""			
"409.80931"	"409.809128"	"21"	""			
"409.893264"	"409.893263"	"800"	""			
"410.081891"	"410.081896"	"230"	""			
